id,location,visited_GBR,visited_GBR_num,aust_1_or_over_2,"Q.28 IF AUSTRALIAN - Code State (1=NT, 2=NSW and ACT, 3=VIC, 4=QLD, 5=SA, 6=WA, 7=TAS)",aust_state,country_origin,geopol_region,coord,latitude,longitude
18460698,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18464061,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18471288,Airlie Beach,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18471312,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18473328,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18474125,Other,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18474126,Other,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18496666,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18496904,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18497457,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18497892,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18498103,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18511422,Mackay,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18514355,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18516787,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18533341,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18534802,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18535667,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18535694,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18608248,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18609023,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18629225,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18629561,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18649892,Airlie Beach,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18671602,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18671742,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18672788,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18672966,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18713487,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18713488,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18725293,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18727467,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18740930,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18741570,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18743507,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18743756,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18743757,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18760468,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18760539,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18761271,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18761443,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18761619,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18761925,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18761929,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18772641,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18772642,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18772644,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18772645,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18780821,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18795367,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18795391,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18795466,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18795834,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18796094,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18796582,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18796583,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18797766,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18797776,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18797848,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18821074,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18821085,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18821133,Townsville,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18831981,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18834881,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18834883,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18836793,Cairns,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18836829,Cairns,NO,2,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18850325,Yeppoon,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18850341,Yeppoon,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18851017,Yeppoon,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18867472,Yeppoon,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18884541,Rockhampton,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18901662,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18919715,Townsville,YES,1,2,,,Germany,Europe,"51 00 N, 9 00 E",51,9
18836584,Cairns,YES,1,2,,,Iceland,Europe,"65 00 N, 18 00 W",65,-18
18428933,Airlie Beach,YES,1,2,,,India,Central Asia,"20 00 N, 77 00 E",20,77
18199475,Townsville,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18200435,Townsville,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18299413,Cairns,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18305775,Cairns,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18359917,Cairns,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18370315,Cairns,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18414578,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18414594,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18426010,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18463970,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18463989,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18464006,Airlie Beach,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18514331,Cairns,NO,2,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18715247,Gladstone,YES,1,2,,,Ireland,Europe,"53 00 N, 8 00 W",53,-8
18249447,Cairns,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18274257,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18274270,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18289259,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18290548,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18321920,Cairns,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18354250,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18368449,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18370082,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18370665,Cairns,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18446912,Airlie Beach,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18480771,Mackay,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18480784,Mackay,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18710916,Townsville,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18710991,Townsville,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18726455,Cairns,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18726458,Cairns,NO,2,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18821069,Townsville,YES,1,2,,,Israel,Middle east,"31 30 N, 34 45 E",#VALUE!,#VALUE!
18303816,Cairns,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18339028,Cairns,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18339033,Cairns,NO,2,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18373177,Cairns,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18382167,Cairns,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18428889,Cairns,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18497727,Townsville,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18560622,Other,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18560623,Other,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18851048,Yeppoon,YES,1,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18951058,Rockhampton,NO,2,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18964620,Other,NO,2,2,,,Italy,Europe,"42 50 N, 12 50 E",#VALUE!,#VALUE!
18273148,Cairns,YES,1,2,,,Japan,Asia-Pacific,"36 00 N, 138 00 E",36,138
18446780,Airlie Beach,YES,1,2,,,Japan,Asia-Pacific,"36 00 N, 138 00 E",36,138
18464112,Airlie Beach,YES,1,2,,,Japan,Asia-Pacific,"36 00 N, 138 00 E",36,138
18533465,Mackay,NO,2,2,,,Japan,Asia-Pacific,"36 00 N, 138 00 E",36,138
18831682,Cairns,NO,2,2,,,Japan,Asia-Pacific,"36 00 N, 138 00 E",36,138
18302940,Cairns,YES,1,2,,,Korea,Asia-Pacific,"37 00 N, 127 30 E",37,#VALUE!
18726387,Cairns,YES,1,2,,,Korea,Asia-Pacific,"37 00 N, 127 30 E",37,#VALUE!
18272595,Cairns,NO,2,2,,,Malaysia,Asia-Pacific,"2 30 N, 112 30 E",#VALUE!,#VALUE!
18272661,Cairns,NO,2,2,,,Malaysia,Asia-Pacific,"2 30 N, 112 30 E",#VALUE!,#VALUE!
18369459,Cairns,YES,1,2,,,Malaysia,Asia-Pacific,"2 30 N, 112 30 E",#VALUE!,#VALUE!
18834641,Cairns,NO,2,2,,,Malaysia,Asia-Pacific,"2 30 N, 112 30 E",#VALUE!,#VALUE!
18918947,Yeppoon,YES,1,2,,,Malaysia,Asia-Pacific,"2 30 N, 112 30 E",#VALUE!,#VALUE!
18163298,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18163305,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18199869,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18273913,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18299158,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18299183,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18299429,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18300225,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18303826,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18322419,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18338480,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18338575,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18352577,Port Douglas,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18356253,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18359650,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18368875,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18370035,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18370076,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18370370,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18370670,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18373140,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18373152,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18411474,Airlie Beach,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18426464,Airlie Beach,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18426503,Airlie Beach,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18428808,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18444425,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18444847,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18446775,Airlie Beach,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18446804,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18446805,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18446808,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18462564,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18463551,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18464058,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18464119,Airlie Beach,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18498163,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18531543,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18588842,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18714495,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18714496,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18726135,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18726171,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18743439,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18761308,Cairns,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18761628,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18796090,Townsville,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18797814,Townsville,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18834892,Cairns,NO,2,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18903320,Yeppoon,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18962411,Townsville,YES,1,2,,,Netherlands,Europe,"52 31 N, 5 46 E",#VALUE!,#VALUE!
18185514,Townsville,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18185686,Townsville,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18199804,Townsville,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18273993,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18299406,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18299419,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18305850,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18305883,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18322383,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18322818,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18337034,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18353294,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18355735,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18355916,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18369498,Cairns,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18373138,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18427916,Airlie Beach,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18446089,Airlie Beach,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18462485,Airlie Beach,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18463990,Airlie Beach,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18474117,Other,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18498240,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18512064,Mackay,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18512135,Mackay,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18714170,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18714220,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18726428,Townsville,NO,2,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18726460,Townsville,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18795181,Cairns,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18964728,Other,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18965248,Other,YES,1,2,,,New Zealand,Oceania,"41 00 S, 174 00 E",-41,174
18322516,Townsville,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18322570,Townsville,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18356400,Cairns,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18359713,Cairns,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18370375,Cairns,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18373184,Cairns,NO,2,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18426001,Airlie Beach,NO,2,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18647718,Townsville,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18649632,Townsville,NO,2,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18780185,Cairns,YES,1,2,,,Norway,Europe,"62 00 N, 10 00 E",62,10
18880349,Yeppoon,YES,1,2,,,Poland,Europe,"52 00 N, 20 00 E",52,20
18760548,Townsville,NO,2,2,,,Slovenia,Europe,"46 07 N, 14 49 E",#VALUE!,#VALUE!
18760550,Townsville,NO,2,2,,,Slovenia,Europe,"46 07 N, 14 49 E",#VALUE!,#VALUE!
18464114,Airlie Beach,YES,1,2,,,South Africa,Africa,"29 00 S, 24 00 E",-29,24
18714093,Yeppoon,YES,1,2,,,South Africa,Africa,"29 00 S, 24 00 E",-29,24
18498168,Cairns,YES,1,2,,,Spain,Europe,"40 00 N, 4 00 W",40,-4
18850392,Yeppoon,YES,1,2,,,Spain,Europe,"40 00 N, 4 00 W",40,-4
18867407,Yeppoon,YES,1,2,,,Spain,Europe,"40 00 N, 4 00 W",40,-4
18867452,Yeppoon,YES,1,2,,,Spain,Europe,"40 00 N, 4 00 W",40,-4
18173323,Townsville,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18247339,Townsville,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18247982,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18287473,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18288689,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18288700,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18288749,Cairns,,,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18288921,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18289267,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18289458,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18302776,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18322778,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18338926,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18338950,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18368074,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18368816,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18370102,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18370115,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18370317,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18414184,Airlie Beach,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18414438,Airlie Beach,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18714239,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18714763,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18714777,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18715715,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18715766,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18715925,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18726001,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18726007,Cairns,NO,2,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18795760,Cairns,YES,1,2,,,Sweden,Europe,"62 00 N, 15 00 E",62,15
18261642,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18289362,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18289398,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18289421,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18289460,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18289461,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18322836,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18353347,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18356172,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18356179,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18356181,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18369446,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18369461,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18370245,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18370291,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18370446,Cairns,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18373151,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18373188,Cairns,NO,2,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
18414586,Airlie Beach,YES,1,2,,,Switzerland,Europe,"47 00 N, 8 00 E",47,8
